Id,Target
001bcdd2-bbb2-11e8-b2ba-ac1f6b6435d0,0
002679c2-bbb6-11e8-b2ba-ac1f6b6435d0,0
003feb6e-bbca-11e8-b2bc-ac1f6b6435d0,0
0067cae4-bb9d-11e8-b2b9-ac1f6b6435d0,0
000c99ba-bba4-11e8-b2b9-ac1f6b6435d0,1
01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,1
02e27b14-bba9-11e8-b2ba-ac1f6b6435d0,1
0651f94a-bbb4-11e8-b2ba-ac1f6b6435d0,1
005ccb94-bbca-11e8-b2bc-ac1f6b6435d0,2
007811e6-bbbc-11e8-b2ba-ac1f6b6435d0,2
009e88e0-bbc5-11e8-b2bc-ac1f6b6435d0,2
00b1b8b8-bba5-11e8-b2ba-ac1f6b6435d0,2
006f5b04-bbb3-11e8-b2ba-ac1f6b6435d0,3
00c9616e-bba7-11e8-b2ba-ac1f6b6435d0,3
00cb9586-bbc2-11e8-b2bb-ac1f6b6435d0,3
011945ae-bbb5-11e8-b2ba-ac1f6b6435d0,3
00e77c9c-bbc2-11e8-b2bb-ac1f6b6435d0,4
0148ee6a-bba3-11e8-b2b9-ac1f6b6435d0,4
0189cff8-bbc0-11e8-b2bb-ac1f6b6435d0,4
01b79bd0-bba3-11e8-b2b9-ac1f6b6435d0,4
000a9596-bbc4-11e8-b2bc-ac1f6b6435d0,5
006a8c72-bbc8-11e8-b2bc-ac1f6b6435d0,5
00c96be4-bbb8-11e8-b2ba-ac1f6b6435d0,5
00e96ea4-bbc1-11e8-b2bb-ac1f6b6435d0,5
00b9bdcc-bbca-11e8-b2bc-ac1f6b6435d0,6
00df1310-bbca-11e8-b2bc-ac1f6b6435d0,6
01028112-bbb4-11e8-b2ba-ac1f6b6435d0,6
018dd9a2-bbc2-11e8-b2bb-ac1f6b6435d0,6
002daad6-bbc9-11e8-b2bc-ac1f6b6435d0,7
005a78ec-bbae-11e8-b2ba-ac1f6b6435d0,7
009b8c20-bbc6-11e8-b2bc-ac1f6b6435d0,7
00b6c386-bba9-11e8-b2ba-ac1f6b6435d0,7
059462b0-bbc1-11e8-b2bb-ac1f6b6435d0,8
1900d278-bbc3-11e8-b2bc-ac1f6b6435d0,8
2b538cdc-bb9a-11e8-b2b9-ac1f6b6435d0,8
3ab3ef96-bba4-11e8-b2b9-ac1f6b6435d0,8
0e029d2e-bbbf-11e8-b2ba-ac1f6b6435d0,9
1baf483a-bbad-11e8-b2ba-ac1f6b6435d0,9
2113db02-bbca-11e8-b2bc-ac1f6b6435d0,9
245abe2a-bbca-11e8-b2bc-ac1f6b6435d0,9
0047c984-bba6-11e8-b2ba-ac1f6b6435d0,11
0088a1b6-bbb5-11e8-b2ba-ac1f6b6435d0,11
012c02f2-bbab-11e8-b2ba-ac1f6b6435d0,11
017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,11
0058c62c-bbbe-11e8-b2ba-ac1f6b6435d0,12
023324a6-bbaf-11e8-b2ba-ac1f6b6435d0,12
024bce74-bbc4-11e8-b2bc-ac1f6b6435d0,12
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,12
0051ccbc-bbbb-11e8-b2ba-ac1f6b6435d0,13
0726b10e-bb9a-11e8-b2b9-ac1f6b6435d0,13
09128904-bbb1-11e8-b2ba-ac1f6b6435d0,13
0b89204a-bbbf-11e8-b2ba-ac1f6b6435d0,13
00716b36-bba6-11e8-b2ba-ac1f6b6435d0,14
01f870c0-bba7-11e8-b2ba-ac1f6b6435d0,14
022159ba-bbc8-11e8-b2bc-ac1f6b6435d0,14
028e8954-bbbe-11e8-b2ba-ac1f6b6435d0,14
0d53ebb4-bb9a-11e8-b2b9-ac1f6b6435d0,16
17b44cd2-bba6-11e8-b2ba-ac1f6b6435d0,16
1e23848a-bbaf-11e8-b2ba-ac1f6b6435d0,16
1e5fcdaa-bbaf-11e8-b2ba-ac1f6b6435d0,16
001838f8-bbca-11e8-b2bc-ac1f6b6435d0,18
0092d59c-bba5-11e8-b2ba-ac1f6b6435d0,18
01106f56-bbc9-11e8-b2bc-ac1f6b6435d0,18
011a3b06-bb9e-11e8-b2b9-ac1f6b6435d0,18
00b5ec5e-bbb8-11e8-b2ba-ac1f6b6435d0,19
00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,19
0136e24a-bba0-11e8-b2b9-ac1f6b6435d0,19
0167f530-bbc1-11e8-b2bb-ac1f6b6435d0,19
00638dd0-bbac-11e8-b2ba-ac1f6b6435d0,20
0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,20
082e6c1a-bba2-11e8-b2b9-ac1f6b6435d0,20
08c14a0e-bbab-11e8-b2ba-ac1f6b6435d0,20
00301238-bbb2-11e8-b2ba-ac1f6b6435d0,21
006cde8a-bbbb-11e8-b2ba-ac1f6b6435d0,21
008a780e-bb9e-11e8-b2b9-ac1f6b6435d0,21
00a71d92-bbb2-11e8-b2ba-ac1f6b6435d0,21
01e7a2b4-bbba-11e8-b2ba-ac1f6b6435d0,22
024f501e-bbc7-11e8-b2bc-ac1f6b6435d0,22
026469ac-bb9c-11e8-b2b9-ac1f6b6435d0,22
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,22
002ff91e-bbb8-11e8-b2ba-ac1f6b6435d0,23
00344514-bbc2-11e8-b2bb-ac1f6b6435d0,23
004efaa2-bba5-11e8-b2ba-ac1f6b6435d0,23
00626a32-bbab-11e8-b2ba-ac1f6b6435d0,23
0598a6a8-bb9f-11e8-b2b9-ac1f6b6435d0,24
06be3aea-bbc5-11e8-b2bc-ac1f6b6435d0,24
0d0f30d8-bb9e-11e8-b2b9-ac1f6b6435d0,24
0e91c3d2-bba6-11e8-b2ba-ac1f6b6435d0,24
00383b44-bbbb-11e8-b2ba-ac1f6b6435d0,25
003957a8-bbb7-11e8-b2ba-ac1f6b6435d0,25
004f7c66-bb9b-11e8-b2b9-ac1f6b6435d0,25
0093f39a-bbc9-11e8-b2bc-ac1f6b6435d0,25
014d20d2-bbaf-11e8-b2ba-ac1f6b6435d0,26
02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0,26
03865a92-bbbb-11e8-b2ba-ac1f6b6435d0,26
07433eda-bbb5-11e8-b2ba-ac1f6b6435d0,26
