Id,Target
001bcdd2-bbb2-11e8-b2ba-ac1f6b6435d0,0
002679c2-bbb6-11e8-b2ba-ac1f6b6435d0,0
003feb6e-bbca-11e8-b2bc-ac1f6b6435d0,0
0067cae4-bb9d-11e8-b2b9-ac1f6b6435d0,0
00751f10-bbab-11e8-b2ba-ac1f6b6435d0,0
00855996-bbad-11e8-b2ba-ac1f6b6435d0,0
00b580c6-bbb2-11e8-b2ba-ac1f6b6435d0,0
00c76b88-bbb2-11e8-b2ba-ac1f6b6435d0,0
01095156-bbb7-11e8-b2ba-ac1f6b6435d0,0
011364f4-bba1-11e8-b2b9-ac1f6b6435d0,0
0142ac38-bbb9-11e8-b2ba-ac1f6b6435d0,0
01453738-bbb8-11e8-b2ba-ac1f6b6435d0,0
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,0
01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0,0
01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0,0
02261342-bbb4-11e8-b2ba-ac1f6b6435d0,0
02271820-bbad-11e8-b2ba-ac1f6b6435d0,0
026777cc-bb9d-11e8-b2b9-ac1f6b6435d0,0
0278970a-bbb6-11e8-b2ba-ac1f6b6435d0,0
02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,0
02aa71e0-bba1-11e8-b2b9-ac1f6b6435d0,0
02d2c686-bbb5-11e8-b2ba-ac1f6b6435d0,0
02dca032-bba3-11e8-b2b9-ac1f6b6435d0,0
0386c70e-bbc3-11e8-b2bc-ac1f6b6435d0,0
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,0
03b53f4a-bbb3-11e8-b2ba-ac1f6b6435d0,0
03ec3e0c-bbca-11e8-b2bc-ac1f6b6435d0,0
03ff022c-bbc4-11e8-b2bc-ac1f6b6435d0,0
040fb954-bba7-11e8-b2ba-ac1f6b6435d0,0
0411e646-bbc2-11e8-b2bb-ac1f6b6435d0,0
0412456c-bba6-11e8-b2ba-ac1f6b6435d0,0
042b856a-bb9a-11e8-b2b9-ac1f6b6435d0,0
043798f6-bb9e-11e8-b2b9-ac1f6b6435d0,0
04494456-bbb3-11e8-b2ba-ac1f6b6435d0,0
044e4cd2-bba2-11e8-b2b9-ac1f6b6435d0,0
0462f3c6-bba7-11e8-b2ba-ac1f6b6435d0,0
047f68c6-bbbb-11e8-b2ba-ac1f6b6435d0,0
048ef882-bbb0-11e8-b2ba-ac1f6b6435d0,0
0497a9cc-bbca-11e8-b2bc-ac1f6b6435d0,0
04db2e42-bb9b-11e8-b2b9-ac1f6b6435d0,0
04e6f8f8-bb9b-11e8-b2b9-ac1f6b6435d0,0
04f76528-bbc1-11e8-b2bb-ac1f6b6435d0,0
04fbd60e-bba7-11e8-b2ba-ac1f6b6435d0,0
04fd5b44-bbb3-11e8-b2ba-ac1f6b6435d0,0
051b0d08-bbc5-11e8-b2bc-ac1f6b6435d0,0
0520b376-bbba-11e8-b2ba-ac1f6b6435d0,0
0535d4cc-bbab-11e8-b2ba-ac1f6b6435d0,0
059e4b10-bbb0-11e8-b2ba-ac1f6b6435d0,0
05a37b7c-bbbe-11e8-b2ba-ac1f6b6435d0,0
05c5da42-bbae-11e8-b2ba-ac1f6b6435d0,0
05dad5a8-bbb0-11e8-b2ba-ac1f6b6435d0,0
05de3e34-bbb3-11e8-b2ba-ac1f6b6435d0,0
05e2335a-bbc6-11e8-b2bc-ac1f6b6435d0,0
05f378c8-bbc5-11e8-b2bc-ac1f6b6435d0,0
0632ef5c-bbb7-11e8-b2ba-ac1f6b6435d0,0
0643a336-bba0-11e8-b2b9-ac1f6b6435d0,0
06469606-bba3-11e8-b2b9-ac1f6b6435d0,0
065ae06a-bbb8-11e8-b2ba-ac1f6b6435d0,0
06601ec2-bbae-11e8-b2ba-ac1f6b6435d0,0
066428f0-bbbd-11e8-b2ba-ac1f6b6435d0,0
066625f2-bb9e-11e8-b2b9-ac1f6b6435d0,0
066e68c4-bbbd-11e8-b2ba-ac1f6b6435d0,0
06799c40-bbbc-11e8-b2ba-ac1f6b6435d0,0
069dcc6c-bbaa-11e8-b2ba-ac1f6b6435d0,0
06a09dfe-bbbc-11e8-b2ba-ac1f6b6435d0,0
06a53340-bbb8-11e8-b2ba-ac1f6b6435d0,0
06d620c2-bbae-11e8-b2ba-ac1f6b6435d0,0
06f02a3e-bbc3-11e8-b2bc-ac1f6b6435d0,0
070e2440-bbb3-11e8-b2ba-ac1f6b6435d0,0
07307a5e-bbc7-11e8-b2bc-ac1f6b6435d0,0
07397636-bba9-11e8-b2ba-ac1f6b6435d0,0
07988fd6-bba4-11e8-b2b9-ac1f6b6435d0,0
07ce88e4-bbc6-11e8-b2bc-ac1f6b6435d0,0
07d0a4ec-bbc3-11e8-b2bc-ac1f6b6435d0,0
07f5b202-bbad-11e8-b2ba-ac1f6b6435d0,0
083c112e-bbbd-11e8-b2ba-ac1f6b6435d0,0
083f2828-bbb8-11e8-b2ba-ac1f6b6435d0,0
08745aea-bbb6-11e8-b2ba-ac1f6b6435d0,0
087fa2ba-bbca-11e8-b2bc-ac1f6b6435d0,0
089d48be-bba8-11e8-b2ba-ac1f6b6435d0,0
08c5a068-bbc4-11e8-b2bc-ac1f6b6435d0,0
08cb8834-bbb0-11e8-b2ba-ac1f6b6435d0,0
094a9576-bba0-11e8-b2b9-ac1f6b6435d0,0
0969d07a-bba6-11e8-b2ba-ac1f6b6435d0,0
097b3478-bba1-11e8-b2b9-ac1f6b6435d0,0
0994603e-bb9b-11e8-b2b9-ac1f6b6435d0,0
099f59a4-bba9-11e8-b2ba-ac1f6b6435d0,0
09d805ce-bbb3-11e8-b2ba-ac1f6b6435d0,0
09e5cbe0-bbaf-11e8-b2ba-ac1f6b6435d0,0
0a007b34-bba5-11e8-b2ba-ac1f6b6435d0,0
0a027b48-bba3-11e8-b2b9-ac1f6b6435d0,0
0a1d66b8-bbaa-11e8-b2ba-ac1f6b6435d0,0
0a3838c8-bbb2-11e8-b2ba-ac1f6b6435d0,0
0a537870-bbb4-11e8-b2ba-ac1f6b6435d0,0
0a643566-bbbe-11e8-b2ba-ac1f6b6435d0,0
0a9e174e-bbb5-11e8-b2ba-ac1f6b6435d0,0
0ab3efe8-bbb9-11e8-b2ba-ac1f6b6435d0,0
0abcf5be-bbc5-11e8-b2bc-ac1f6b6435d0,0
0ac3265e-bb9e-11e8-b2b9-ac1f6b6435d0,0
0ac345be-bb9c-11e8-b2b9-ac1f6b6435d0,0
0ad12a32-bb9f-11e8-b2b9-ac1f6b6435d0,0
0ad45aa2-bb9c-11e8-b2b9-ac1f6b6435d0,0
