Id,Target
001bcdd2-bbb2-11e8-b2ba-ac1f6b6435d0,0
002679c2-bbb6-11e8-b2ba-ac1f6b6435d0,0
003feb6e-bbca-11e8-b2bc-ac1f6b6435d0,0
0067cae4-bb9d-11e8-b2b9-ac1f6b6435d0,0
00751f10-bbab-11e8-b2ba-ac1f6b6435d0,0
00855996-bbad-11e8-b2ba-ac1f6b6435d0,0
00b580c6-bbb2-11e8-b2ba-ac1f6b6435d0,0
00c76b88-bbb2-11e8-b2ba-ac1f6b6435d0,0
01095156-bbb7-11e8-b2ba-ac1f6b6435d0,0
011364f4-bba1-11e8-b2b9-ac1f6b6435d0,0
0142ac38-bbb9-11e8-b2ba-ac1f6b6435d0,0
01453738-bbb8-11e8-b2ba-ac1f6b6435d0,0
015f63c8-bba5-11e8-b2ba-ac1f6b6435d0,0
01cd718c-bbc9-11e8-b2bc-ac1f6b6435d0,0
01dfa77a-bba2-11e8-b2b9-ac1f6b6435d0,0
02261342-bbb4-11e8-b2ba-ac1f6b6435d0,0
02271820-bbad-11e8-b2ba-ac1f6b6435d0,0
026777cc-bb9d-11e8-b2b9-ac1f6b6435d0,0
0278970a-bbb6-11e8-b2ba-ac1f6b6435d0,0
02a13382-bbb0-11e8-b2ba-ac1f6b6435d0,0
02aa71e0-bba1-11e8-b2b9-ac1f6b6435d0,0
02d2c686-bbb5-11e8-b2ba-ac1f6b6435d0,0
02dca032-bba3-11e8-b2b9-ac1f6b6435d0,0
0386c70e-bbc3-11e8-b2bc-ac1f6b6435d0,0
03add00c-bb9a-11e8-b2b9-ac1f6b6435d0,0
03b53f4a-bbb3-11e8-b2ba-ac1f6b6435d0,0
03ec3e0c-bbca-11e8-b2bc-ac1f6b6435d0,0
03ff022c-bbc4-11e8-b2bc-ac1f6b6435d0,0
040fb954-bba7-11e8-b2ba-ac1f6b6435d0,0
0411e646-bbc2-11e8-b2bb-ac1f6b6435d0,0
0412456c-bba6-11e8-b2ba-ac1f6b6435d0,0
042b856a-bb9a-11e8-b2b9-ac1f6b6435d0,0
043798f6-bb9e-11e8-b2b9-ac1f6b6435d0,0
04494456-bbb3-11e8-b2ba-ac1f6b6435d0,0
044e4cd2-bba2-11e8-b2b9-ac1f6b6435d0,0
0462f3c6-bba7-11e8-b2ba-ac1f6b6435d0,0
047f68c6-bbbb-11e8-b2ba-ac1f6b6435d0,0
048ef882-bbb0-11e8-b2ba-ac1f6b6435d0,0
0497a9cc-bbca-11e8-b2bc-ac1f6b6435d0,0
04db2e42-bb9b-11e8-b2b9-ac1f6b6435d0,0
04e6f8f8-bb9b-11e8-b2b9-ac1f6b6435d0,0
04f76528-bbc1-11e8-b2bb-ac1f6b6435d0,0
04fbd60e-bba7-11e8-b2ba-ac1f6b6435d0,0
04fd5b44-bbb3-11e8-b2ba-ac1f6b6435d0,0
051b0d08-bbc5-11e8-b2bc-ac1f6b6435d0,0
0520b376-bbba-11e8-b2ba-ac1f6b6435d0,0
0535d4cc-bbab-11e8-b2ba-ac1f6b6435d0,0
059e4b10-bbb0-11e8-b2ba-ac1f6b6435d0,0
05a37b7c-bbbe-11e8-b2ba-ac1f6b6435d0,0
05c5da42-bbae-11e8-b2ba-ac1f6b6435d0,0
000c99ba-bba4-11e8-b2b9-ac1f6b6435d0,1
01f3e0da-bb9f-11e8-b2b9-ac1f6b6435d0,1
02e27b14-bba9-11e8-b2ba-ac1f6b6435d0,1
0651f94a-bbb4-11e8-b2ba-ac1f6b6435d0,1
069310d0-bbb7-11e8-b2ba-ac1f6b6435d0,1
06eff580-bbb6-11e8-b2ba-ac1f6b6435d0,1
0770dca8-bba8-11e8-b2ba-ac1f6b6435d0,1
0881d08c-bb9b-11e8-b2b9-ac1f6b6435d0,1
0905b28c-bbad-11e8-b2ba-ac1f6b6435d0,1
0dcae53e-bba9-11e8-b2ba-ac1f6b6435d0,1
0dfa6a3e-bbbd-11e8-b2ba-ac1f6b6435d0,1
0e40a38c-bba9-11e8-b2ba-ac1f6b6435d0,1
0e4f82ec-bbb5-11e8-b2ba-ac1f6b6435d0,1
1099781c-bbc1-11e8-b2bb-ac1f6b6435d0,1
12f5cb5e-bbaf-11e8-b2ba-ac1f6b6435d0,1
13082412-bbbd-11e8-b2ba-ac1f6b6435d0,1
136873e8-bb9b-11e8-b2b9-ac1f6b6435d0,1
144c1132-bbb1-11e8-b2ba-ac1f6b6435d0,1
160fed1c-bb9e-11e8-b2b9-ac1f6b6435d0,1
1625b570-bbc6-11e8-b2bc-ac1f6b6435d0,1
167b88dc-bbbd-11e8-b2ba-ac1f6b6435d0,1
1968ae20-bba5-11e8-b2ba-ac1f6b6435d0,1
19865348-bbbf-11e8-b2ba-ac1f6b6435d0,1
1a97421e-bbbb-11e8-b2ba-ac1f6b6435d0,1
1c40f88a-bbbb-11e8-b2ba-ac1f6b6435d0,1
1e3f925e-bbb1-11e8-b2ba-ac1f6b6435d0,1
1eaa717e-bba1-11e8-b2b9-ac1f6b6435d0,1
1f1d0464-bbab-11e8-b2ba-ac1f6b6435d0,1
1f43745c-bbb8-11e8-b2ba-ac1f6b6435d0,1
1fd9e038-bbb1-11e8-b2ba-ac1f6b6435d0,1
200caa6e-bbb0-11e8-b2ba-ac1f6b6435d0,1
201831d0-bbc0-11e8-b2bb-ac1f6b6435d0,1
208787ce-bbb1-11e8-b2ba-ac1f6b6435d0,1
22640686-bbb0-11e8-b2ba-ac1f6b6435d0,1
22dbcd20-bb9b-11e8-b2b9-ac1f6b6435d0,1
23ae968a-bba3-11e8-b2b9-ac1f6b6435d0,1
2489a77c-bbb0-11e8-b2ba-ac1f6b6435d0,1
26890070-bbc1-11e8-b2bb-ac1f6b6435d0,1
28ef8988-bbc6-11e8-b2bc-ac1f6b6435d0,1
29b33868-bbc3-11e8-b2bc-ac1f6b6435d0,1
2b157ab2-bbb5-11e8-b2ba-ac1f6b6435d0,1
2b2f2e8a-bbc4-11e8-b2bc-ac1f6b6435d0,1
2b469370-bbb7-11e8-b2ba-ac1f6b6435d0,1
2b4863fa-bbba-11e8-b2ba-ac1f6b6435d0,1
2b9f2afa-bba6-11e8-b2ba-ac1f6b6435d0,1
2caf7f12-bb9c-11e8-b2b9-ac1f6b6435d0,1
2cc00882-bba1-11e8-b2b9-ac1f6b6435d0,1
2e8a7bea-bbbd-11e8-b2ba-ac1f6b6435d0,1
30060ffe-bba7-11e8-b2ba-ac1f6b6435d0,1
300d9f44-bbc5-11e8-b2bc-ac1f6b6435d0,1
005ccb94-bbca-11e8-b2bc-ac1f6b6435d0,2
